Model,MSO64B
Channel,CH2,,Channel,CH3
Label,,,Label,
Waveform Type,ANALOG,,Waveform Type,ANALOG
Digital Type,None,,Digital Type,None
Horizontal Units,s,,Horizontal Units,s
Sample Interval,1.00000000e-11,,Sample Interval,1.00000000e-11
Record Length,1000,,Record Length,1000
Zero Index,499.56250000,,Zero Index,499.56250000
Vertical Units,V,,Vertical Units,V
,,,,
ANALOG_Thumbnail,,,ANALOG_Thumbnail,
interpFactor,4,,interpFactor,4
realDataStartIndex,1,,realDataStartIndex,1
yOffset,0.000000,,yOffset,0.000000
yPosition,0.000000,,yPosition,0.000000

Labels,,
TIME,CH2,CH3
-2.55625000e-10,-2.30734375e-01,2.98234375e-01
-2.45625000e-10,-2.31046875e-01,2.96437500e-01
-2.35625000e-10,-2.31593750e-01,2.94062500e-01
-2.25625000e-10,-2.32343750e-01,2.91250000e-01
-2.15625000e-10,-2.33000000e-01,2.87578125e-01
-2.05625000e-10,-2.33843750e-01,2.83640625e-01
-1.95625000e-10,-2.34875000e-01,2.79328125e-01
-1.85625000e-10,-2.35937500e-01,2.74796875e-01
-1.75625000e-10,-2.36640625e-01,2.69687500e-01
-1.65625000e-10,-2.37015625e-01,2.64687500e-01
-1.55625000e-10,-2.36843750e-01,2.59781250e-01
-1.45625000e-10,-2.35750000e-01,2.55093750e-01
-1.35625000e-10,-2.33187500e-01,2.50281250e-01
-1.25625000e-10,-2.29015625e-01,2.46046875e-01
-1.15625000e-10,-2.22984375e-01,2.42328125e-01
-1.05625000e-10,-2.14718750e-01,2.39171875e-01
-9.56250000e-11,-2.03875000e-01,2.36234375e-01
-8.56250000e-11,-1.90531250e-01,2.34046875e-01
-7.56250000e-11,-1.74734375e-01,2.32515625e-01
-6.56250000e-11,-1.56500000e-01,2.31531250e-01
-5.56250000e-11,-1.36000000e-01,2.30718750e-01
-4.56250000e-11,-1.13625000e-01,2.30359375e-01
-3.56250000e-11,-8.98750000e-02,2.30500000e-01
-2.56250000e-11,-6.50625000e-02,2.30781250e-01
-1.56250000e-11,-3.96718750e-02,2.30890625e-01
-5.62500000e-12,-1.41562500e-02,2.30921875e-01
4.37500000e-12,1.08750000e-02,2.31281250e-01
1.43750000e-11,3.52500000e-02,2.31312500e-01
2.43750000e-11,5.85312500e-02,2.30906250e-01
3.43750000e-11,8.05625000e-02,2.30078125e-01
4.43750000e-11,1.00953125e-01,2.29734375e-01
5.43750000e-11,1.19812500e-01,2.28937500e-01
6.43750000e-11,1.36953125e-01,2.27812500e-01
7.43750000e-11,1.52484375e-01,2.26281250e-01
8.43750000e-11,1.66234375e-01,2.25734375e-01
9.43750000e-11,1.78500000e-01,2.24937500e-01
1.04375000e-10,1.89125000e-01,2.24093750e-01
1.14375000e-10,1.98390625e-01,2.23031250e-01
1.24375000e-10,2.06156250e-01,2.23406250e-01
1.34375000e-10,2.12765625e-01,2.23578125e-01
1.44375000e-10,2.18000000e-01,2.23750000e-01
1.54375000e-10,2.22234375e-01,2.23609375e-01
1.64375000e-10,2.25328125e-01,2.24828125e-01
1.74375000e-10,2.27656250e-01,2.25531250e-01
1.84375000e-10,2.28984375e-01,2.25859375e-01
1.94375000e-10,2.29781250e-01,2.25390625e-01
2.04375000e-10,2.29875000e-01,2.25921875e-01
2.14375000e-10,2.29703125e-01,2.25484375e-01
2.24375000e-10,2.29000000e-01,2.24296875e-01
2.34375000e-10,2.28218750e-01,2.22031250e-01
2.44375000e-10,2.27218750e-01,2.20687500e-01
2.54375000e-10,2.26296875e-01,2.18375000e-01
2.64375000e-10,2.25156250e-01,2.15484375e-01
2.74375000e-10,2.24218750e-01,2.11843750e-01
2.84375000e-10,2.23203125e-01,2.09625000e-01
2.94375000e-10,2.22359375e-01,2.06984375e-01
3.04375000e-10,2.21312500e-01,2.04437500e-01
3.14375000e-10,2.20468750e-01,2.01765625e-01
3.24375000e-10,2.19500000e-01,2.01187500e-01
3.34375000e-10,2.18656250e-01,2.00703125e-01
3.44375000e-10,2.17515625e-01,2.00718750e-01
3.54375000e-10,2.16546875e-01,2.00859375e-01
3.64375000e-10,2.15453125e-01,2.03171875e-01
3.74375000e-10,2.14453125e-01,2.05484375e-01
3.84375000e-10,2.13156250e-01,2.07984375e-01
3.94375000e-10,2.12062500e-01,2.10218750e-01
4.04375000e-10,2.10906250e-01,2.14093750e-01
4.14375000e-10,2.09859375e-01,2.17359375e-01
4.24375000e-10,2.08531250e-01,2.20218750e-01
4.34375000e-10,2.07468750e-01,2.22203125e-01
4.44375000e-10,2.06343750e-01,2.25296875e-01
4.54375000e-10,2.05343750e-01,2.27343750e-01
4.64375000e-10,2.04078125e-01,2.28671875e-01
4.74375000e-10,2.03015625e-01,2.28937500e-01
4.84375000e-10,2.01953125e-01,2.30187500e-01
4.94375000e-10,2.00984375e-01,2.30437500e-01
5.04375000e-10,1.99765625e-01,2.30062500e-01
5.14375000e-10,1.98734375e-01,2.28812500e-01
5.24375000e-10,1.97781250e-01,2.28671875e-01
5.34375000e-10,1.96875000e-01,2.27781250e-01
5.44375000e-10,1.95796875e-01,2.26437500e-01
5.54375000e-10,1.94796875e-01,2.24437500e-01
5.64375000e-10,1.94015625e-01,2.23687500e-01
5.74375000e-10,1.93203125e-01,2.22375000e-01
5.84375000e-10,1.92187500e-01,2.20781250e-01
5.94375000e-10,1.91078125e-01,2.18703125e-01
6.04375000e-10,1.90375000e-01,2.18078125e-01
6.14375000e-10,1.89484375e-01,2.17093750e-01
6.24375000e-10,1.88390625e-01,2.16078125e-01
6.34375000e-10,1.87031250e-01,2.14843750e-01
6.44375000e-10,1.86375000e-01,2.15265625e-01
6.54375000e-10,1.85453125e-01,2.15578125e-01
6.64375000e-10,1.84421875e-01,2.16015625e-01
6.74375000e-10,1.83140625e-01,2.16343750e-01
6.84375000e-10,1.82890625e-01,2.18375000e-01
6.94375000e-10,1.82453125e-01,2.20250000e-01
7.04375000e-10,1.82046875e-01,2.22125000e-01
7.14375000e-10,1.81453125e-01,2.23703125e-01
7.24375000e-10,1.82156250e-01,2.26734375e-01
7.34375000e-10,1.82687500e-01,2.29343750e-01
7.44375000e-10,1.83218750e-01,2.31656250e-01
7.54375000e-10,1.83484375e-01,2.33437500e-01
7.64375000e-10,1.85031250e-01,2.36453125e-01
7.74375000e-10,1.86156250e-01,2.38906250e-01
7.84375000e-10,1.87031250e-01,2.41015625e-01
7.94375000e-10,1.87312500e-01,2.42562500e-01
8.04375000e-10,1.88625000e-01,2.45437500e-01
8.14375000e-10,1.89171875e-01,2.47859375e-01
8.24375000e-10,1.89140625e-01,2.50031250e-01
8.34375000e-10,1.88203125e-01,2.51765625e-01
8.44375000e-10,1.88171875e-01,2.54937500e-01
8.54375000e-10,1.87203125e-01,2.57703125e-01
8.64375000e-10,1.85625000e-01,2.60218750e-01
8.74375000e-10,1.83187500e-01,2.62296875e-01
8.84375000e-10,1.81843750e-01,2.65734375e-01
8.94375000e-10,1.79781250e-01,2.68687500e-01
9.04375000e-10,1.77484375e-01,2.71296875e-01
9.14375000e-10,1.74703125e-01,2.73406250e-01
9.24375000e-10,1.73484375e-01,2.76828125e-01
9.34375000e-10,1.71984375e-01,2.79750000e-01
9.44375000e-10,1.70687500e-01,2.82359375e-01
9.54375000e-10,1.69312500e-01,2.84515625e-01
9.64375000e-10,1.69796875e-01,2.87984375e-01
9.74375000e-10,1.70250000e-01,2.90968750e-01
9.84375000e-10,1.71015625e-01,2.93640625e-01
9.94375000e-10,1.71718750e-01,2.95781250e-01
1.00437500e-09,1.74156250e-01,2.99078125e-01
1.01437500e-09,1.76375000e-01,3.01718750e-01
1.02437500e-09,1.78578125e-01,3.03765625e-01
1.03437500e-09,1.80375000e-01,3.04968750e-01
1.04437500e-09,1.83484375e-01,3.07062500e-01
1.05437500e-09,1.85968750e-01,3.08203125e-01
1.06437500e-09,1.88046875e-01,3.08500000e-01
1.07437500e-09,1.89375000e-01,3.07812500e-01
1.08437500e-09,1.91734375e-01,3.07968750e-01
1.09437500e-09,1.93281250e-01,3.07218750e-01
1.10437500e-09,1.94359375e-01,3.05734375e-01
1.11437500e-09,1.94718750e-01,3.03500000e-01
1.12437500e-09,1.96218750e-01,3.02421875e-01
1.13437500e-09,1.97140625e-01,3.00703125e-01
1.14437500e-09,1.97859375e-01,2.98593750e-01
1.15437500e-09,1.98203125e-01,2.95968750e-01
1.16437500e-09,1.99968750e-01,2.94718750e-01
1.17437500e-09,2.01484375e-01,2.93015625e-01
1.18437500e-09,2.03031250e-01,2.90968750e-01
1.19437500e-09,2.04359375e-01,2.88468750e-01
1.20437500e-09,2.07187500e-01,2.87328125e-01
1.21437500e-09,2.09750000e-01,2.85718750e-01
1.22437500e-09,2.12187500e-01,2.83796875e-01
1.23437500e-09,2.14218750e-01,2.81453125e-01
1.24437500e-09,2.17484375e-01,2.80546875e-01
1.25437500e-09,2.20171875e-01,2.79296875e-01
1.26437500e-09,2.22421875e-01,2.77890625e-01
1.27437500e-09,2.23968750e-01,2.76234375e-01
1.28437500e-09,2.26546875e-01,2.76156250e-01
1.29437500e-09,2.28421875e-01,2.75859375e-01
1.30437500e-09,2.29828125e-01,2.75453125e-01
1.31437500e-09,2.30656250e-01,2.74781250e-01
1.32437500e-09,2.32750000e-01,2.75609375e-01
1.33437500e-09,2.34468750e-01,2.76062500e-01
1.34437500e-09,2.36171875e-01,2.76265625e-01
1.35437500e-09,2.37765625e-01,2.76031250e-01
1.36437500e-09,2.41109375e-01,2.77187500e-01
1.37437500e-09,2.44562500e-01,2.77906250e-01
1.38437500e-09,2.48343750e-01,2.78375000e-01
1.39437500e-09,2.52296875e-01,2.78546875e-01
1.40437500e-09,2.58093750e-01,2.80312500e-01
1.41437500e-09,2.63937500e-01,2.81906250e-01
1.42437500e-09,2.69828125e-01,2.83531250e-01
1.43437500e-09,2.75468750e-01,2.85062500e-01
1.44437500e-09,2.82375000e-01,2.88390625e-01
1.45437500e-09,2.88609375e-01,2.91546875e-01
1.46437500e-09,2.94109375e-01,2.94578125e-01
1.47437500e-09,2.98593750e-01,2.97187500e-01
1.48437500e-09,3.03609375e-01,3.01078125e-01
1.49437500e-09,3.07359375e-01,3.04156250e-01
1.50437500e-09,3.09890625e-01,3.06359375e-01
1.51437500e-09,3.11125000e-01,3.07343750e-01
1.52437500e-09,3.12812500e-01,3.08937500e-01
1.53437500e-09,3.13359375e-01,3.09140625e-01
1.54437500e-09,3.12968750e-01,3.08125000e-01
1.55437500e-09,3.11734375e-01,3.05812500e-01
1.56437500e-09,3.11500000e-01,3.04281250e-01
1.57437500e-09,3.10703125e-01,3.01812500e-01
1.58437500e-09,3.09562500e-01,2.98796875e-01
1.59437500e-09,3.08093750e-01,2.95296875e-01
1.60437500e-09,3.08015625e-01,2.93500000e-01
1.61437500e-09,3.07656250e-01,2.91656250e-01
1.62437500e-09,3.07046875e-01,2.90062500e-01
1.63437500e-09,3.06062500e-01,2.88609375e-01
1.64437500e-09,3.06328125e-01,2.89265625e-01
1.65437500e-09,3.06015625e-01,2.90031250e-01
1.66437500e-09,3.05156250e-01,2.90953125e-01
1.67437500e-09,3.03562500e-01,2.91703125e-01
1.68437500e-09,3.02968750e-01,2.94125000e-01
1.69437500e-09,3.01593750e-01,2.96093750e-01
1.70437500e-09,2.99593750e-01,2.97625000e-01
1.71437500e-09,2.96906250e-01,2.98437500e-01
1.72437500e-09,2.95421875e-01,3.00468750e-01
1.73437500e-09,2.93453125e-01,3.01687500e-01
1.74437500e-09,2.91234375e-01,3.02265625e-01
1.75437500e-09,2.88796875e-01,3.02062500e-01
1.76437500e-09,2.88062500e-01,3.03062500e-01
1.77437500e-09,2.87265625e-01,3.03343750e-01
1.78437500e-09,2.86625000e-01,3.03078125e-01
1.79437500e-09,2.86046875e-01,3.02093750e-01
1.80437500e-09,2.87343750e-01,3.02359375e-01
1.81437500e-09,2.88640625e-01,3.01875000e-01
1.82437500e-09,2.89984375e-01,3.00765625e-01
1.83437500e-09,2.91171875e-01,2.98875000e-01
1.84437500e-09,2.93937500e-01,2.98078125e-01
1.85437500e-09,2.96281250e-01,2.96468750e-01
1.86437500e-09,2.98250000e-01,2.94234375e-01
1.87437500e-09,2.99562500e-01,2.91281250e-01
1.88437500e-09,3.02062500e-01,2.89593750e-01
1.89437500e-09,3.03734375e-01,2.87390625e-01
1.90437500e-09,3.04671875e-01,2.84921875e-01
1.91437500e-09,3.04734375e-01,2.82171875e-01
1.92437500e-09,3.05812500e-01,2.81093750e-01
1.93437500e-09,3.06000000e-01,2.79890625e-01
1.94437500e-09,3.05500000e-01,2.78750000e-01
1.95437500e-09,3.04234375e-01,2.77484375e-01
1.96437500e-09,3.04203125e-01,2.77968750e-01
1.97437500e-09,3.03531250e-01,2.78203125e-01
1.98437500e-09,3.02484375e-01,2.78296875e-01
1.99437500e-09,3.00968750e-01,2.77953125e-01
2.00437500e-09,3.01062500e-01,2.78968750e-01
2.01437500e-09,3.00796875e-01,2.79375000e-01
2.02437500e-09,3.00437500e-01,2.79312500e-01
2.03437500e-09,2.99796875e-01,2.78578125e-01
2.04437500e-09,3.00921875e-01,2.79093750e-01
2.05437500e-09,3.01765625e-01,2.79000000e-01
2.06437500e-09,3.02484375e-01,2.78515625e-01
2.07437500e-09,3.02828125e-01,2.77531250e-01
2.08437500e-09,3.04796875e-01,2.78015625e-01
2.09437500e-09,3.06281250e-01,2.78031250e-01
2.10437500e-09,3.07390625e-01,2.77796875e-01
2.11437500e-09,3.07843750e-01,2.77031250e-01
2.12437500e-09,3.09734375e-01,2.77656250e-01
2.13437500e-09,3.10906250e-01,2.77578125e-01
2.14437500e-09,3.11531250e-01,2.76906250e-01
2.15437500e-09,3.11406250e-01,2.75312500e-01
2.16437500e-09,3.12687500e-01,2.74718750e-01
2.17437500e-09,3.13250000e-01,2.73093750e-01
2.18437500e-09,3.13343750e-01,2.70656250e-01
2.19437500e-09,3.12812500e-01,2.67281250e-01
2.20437500e-09,3.13812500e-01,2.65031250e-01
2.21437500e-09,3.14265625e-01,2.62125000e-01
2.22437500e-09,3.14359375e-01,2.58953125e-01
2.23437500e-09,3.13906250e-01,2.55484375e-01
2.24437500e-09,3.15031250e-01,2.53890625e-01
2.25437500e-09,3.15609375e-01,2.52328125e-01
2.26437500e-09,3.15781250e-01,2.51140625e-01
2.27437500e-09,3.15343750e-01,2.50125000e-01
2.28437500e-09,3.16375000e-01,2.51171875e-01
2.29437500e-09,3.16734375e-01,2.52250000e-01
2.30437500e-09,3.16609375e-01,2.53437500e-01
2.31437500e-09,3.15812500e-01,2.54328125e-01
2.32437500e-09,3.16437500e-01,2.56625000e-01
2.33437500e-09,3.16437500e-01,2.58250000e-01
2.34437500e-09,3.16000000e-01,2.59234375e-01
2.35437500e-09,3.15015625e-01,2.59250000e-01
2.36437500e-09,3.15562500e-01,2.60218750e-01
2.37437500e-09,3.15640625e-01,2.60187500e-01
2.38437500e-09,3.15406250e-01,2.59468750e-01
2.39437500e-09,3.14750000e-01,2.57953125e-01
2.40437500e-09,3.15687500e-01,2.57734375e-01
2.41437500e-09,3.16156250e-01,2.57015625e-01
2.42437500e-09,3.16312500e-01,2.56171875e-01
2.43437500e-09,3.15968750e-01,2.55093750e-01
2.44437500e-09,3.17093750e-01,2.55765625e-01
2.45437500e-09,3.17625000e-01,2.56265625e-01
2.46437500e-09,3.17734375e-01,2.56781250e-01
2.47437500e-09,3.17187500e-01,2.56968750e-01
2.48437500e-09,3.18031250e-01,2.58656250e-01
2.49437500e-09,3.18234375e-01,2.59781250e-01
2.50437500e-09,3.17968750e-01,2.60390625e-01
2.51437500e-09,3.17046875e-01,2.60171875e-01
2.52437500e-09,3.17578125e-01,2.60953125e-01
2.53437500e-09,3.17468750e-01,2.60765625e-01
2.54437500e-09,3.16937500e-01,2.59859375e-01
2.55437500e-09,3.15765625e-01,2.58046875e-01
2.56437500e-09,3.16031250e-01,2.57328125e-01
2.57437500e-09,3.15640625e-01,2.55953125e-01
2.58437500e-09,3.14734375e-01,2.54234375e-01
2.59437500e-09,3.13109375e-01,2.52125000e-01
2.60437500e-09,3.12859375e-01,2.51562500e-01
2.61437500e-09,3.11859375e-01,2.50812500e-01
2.62437500e-09,3.10328125e-01,2.50093750e-01
2.63437500e-09,3.08062500e-01,2.49234375e-01
2.64437500e-09,3.07234375e-01,2.50046875e-01
2.65437500e-09,3.05765625e-01,2.50656250e-01
2.66437500e-09,3.03937500e-01,2.51171875e-01
2.67437500e-09,3.01609375e-01,2.51312500e-01
2.68437500e-09,3.00937500e-01,2.52890625e-01
2.69437500e-09,2.99859375e-01,2.53968750e-01
2.70437500e-09,2.98640625e-01,2.54734375e-01
2.71437500e-09,2.97078125e-01,2.54937500e-01
2.72437500e-09,2.97265625e-01,2.56453125e-01
2.73437500e-09,2.97062500e-01,2.57390625e-01
2.74437500e-09,2.96656250e-01,2.58015625e-01
2.75437500e-09,2.95765625e-01,2.58093750e-01
2.76437500e-09,2.96468750e-01,2.59406250e-01
2.77437500e-09,2.96546875e-01,2.60125000e-01
2.78437500e-09,2.96203125e-01,2.60468750e-01
2.79437500e-09,2.95156250e-01,2.60187500e-01
2.80437500e-09,2.95546875e-01,2.60781250e-01
2.81437500e-09,2.95218750e-01,2.60656250e-01
2.82437500e-09,2.94406250e-01,2.59906250e-01
2.83437500e-09,2.92906250e-01,2.58421875e-01
2.84437500e-09,2.92921875e-01,2.57500000e-01
2.85437500e-09,2.92312500e-01,2.55921875e-01
2.86437500e-09,2.91359375e-01,2.53812500e-01
2.87437500e-09,2.89843750e-01,2.51281250e-01
2.88437500e-09,2.89953125e-01,2.49468750e-01
2.89437500e-09,2.89500000e-01,2.47546875e-01
2.90437500e-09,2.88765625e-01,2.45593750e-01
2.91437500e-09,2.87468750e-01,2.43812500e-01
2.92437500e-09,2.87796875e-01,2.43046875e-01
2.93437500e-09,2.87531250e-01,2.42656250e-01
2.94437500e-09,2.86937500e-01,2.42453125e-01
2.95437500e-09,2.85750000e-01,2.42562500e-01
2.96437500e-09,2.86156250e-01,2.43468750e-01
2.97437500e-09,2.85984375e-01,2.44593750e-01
2.98437500e-09,2.85484375e-01,2.45546875e-01
2.99437500e-09,2.84421875e-01,2.46437500e-01
3.00437500e-09,2.84984375e-01,2.47578125e-01
3.01437500e-09,2.84984375e-01,2.48593750e-01
3.02437500e-09,2.84656250e-01,2.49109375e-01
3.03437500e-09,2.83703125e-01,2.49390625e-01
3.04437500e-09,2.84312500e-01,2.49765625e-01
3.05437500e-09,2.84265625e-01,2.50109375e-01
3.06437500e-09,2.83812500e-01,2.50093750e-01
3.07437500e-09,2.82671875e-01,2.50093750e-01
3.08437500e-09,2.83046875e-01,2.50406250e-01
3.09437500e-09,2.82812500e-01,2.50921875e-01
3.10437500e-09,2.82250000e-01,2.51250000e-01
3.11437500e-09,2.81218750e-01,2.51671875e-01
3.12437500e-09,2.81937500e-01,2.52296875e-01
3.13437500e-09,2.82359375e-01,2.52984375e-01
3.14437500e-09,2.82812500e-01,2.53234375e-01
3.15437500e-09,2.83062500e-01,2.53265625e-01
3.16437500e-09,2.85343750e-01,2.53187500e-01
3.17437500e-09,2.87437500e-01,2.52906250e-01
3.18437500e-09,2.89546875e-01,2.52015625e-01
3.19437500e-09,2.91281250e-01,2.50921875e-01
3.20437500e-09,2.94703125e-01,2.49843750e-01
3.21437500e-09,2.97453125e-01,2.48843750e-01
3.22437500e-09,2.99609375e-01,2.47687500e-01
3.23437500e-09,3.00718750e-01,2.46812500e-01
3.24437500e-09,3.02890625e-01,2.46468750e-01
3.25437500e-09,3.03796875e-01,2.46625000e-01
3.26437500e-09,3.03656250e-01,2.46953125e-01
3.27437500e-09,3.02234375e-01,2.47718750e-01
3.28437500e-09,3.01796875e-01,2.48812500e-01
3.29437500e-09,3.00296875e-01,2.49984375e-01
3.30437500e-09,2.98171875e-01,2.50656250e-01
3.31437500e-09,2.95375000e-01,2.50781250e-01
3.32437500e-09,2.94156250e-01,2.50093750e-01
3.33437500e-09,2.92640625e-01,2.48156250e-01
3.34437500e-09,2.91234375e-01,2.44468750e-01
3.35437500e-09,2.89796875e-01,2.38984375e-01
3.36437500e-09,2.90203125e-01,2.31625000e-01
3.37437500e-09,2.90609375e-01,2.22203125e-01
3.38437500e-09,2.91140625e-01,2.10562500e-01
3.39437500e-09,2.91515625e-01,1.96953125e-01
3.40437500e-09,2.93171875e-01,1.81703125e-01
3.41437500e-09,2.94437500e-01,1.64890625e-01
3.42437500e-09,2.95281250e-01,1.46718750e-01
3.43437500e-09,2.95531250e-01,1.27609375e-01
3.44437500e-09,2.96453125e-01,1.08062500e-01
3.45437500e-09,2.96796875e-01,8.82187500e-02
3.46437500e-09,2.96562500e-01,6.82812500e-02
3.47437500e-09,2.95875000e-01,4.85468750e-02
3.48437500e-09,2.95875000e-01,2.94218750e-02
3.49437500e-09,2.95750000e-01,1.07968750e-02
3.50437500e-09,2.95421875e-01,-7.18750000e-03
3.51437500e-09,2.95140625e-01,-2.45312500e-02
3.52437500e-09,2.95765625e-01,-4.09375000e-02
3.53437500e-09,2.96609375e-01,-5.67031250e-02
3.54437500e-09,2.97375000e-01,-7.17187500e-02
3.55437500e-09,2.98218750e-01,-8.60625000e-02
3.56437500e-09,2.99656250e-01,-9.94843750e-02
3.57437500e-09,3.01062500e-01,-1.12296875e-01
3.58437500e-09,3.01937500e-01,-1.24265625e-01
3.59437500e-09,3.02484375e-01,-1.35578125e-01
3.60437500e-09,3.03062500e-01,-1.45875000e-01
3.61437500e-09,3.03265625e-01,-1.55500000e-01
3.62437500e-09,3.02671875e-01,-1.64156250e-01
3.63437500e-09,3.01609375e-01,-1.72093750e-01
3.64437500e-09,3.00515625e-01,-1.79000000e-01
3.65437500e-09,2.99250000e-01,-1.85250000e-01
3.66437500e-09,2.97453125e-01,-1.90578125e-01
3.67437500e-09,2.95593750e-01,-1.95343750e-01
3.68437500e-09,2.94078125e-01,-1.99250000e-01
3.69437500e-09,2.92843750e-01,-2.02718750e-01
3.70437500e-09,2.91500000e-01,-2.05468750e-01
3.71437500e-09,2.90484375e-01,-2.07890625e-01
3.72437500e-09,2.90062500e-01,-2.09656250e-01
3.73437500e-09,2.90140625e-01,-2.11140625e-01
3.74437500e-09,2.90281250e-01,-2.12000000e-01
3.75437500e-09,2.90859375e-01,-2.12671875e-01
3.76437500e-09,2.92046875e-01,-2.12703125e-01
3.77437500e-09,2.93750000e-01,-2.12546875e-01
3.78437500e-09,2.95500000e-01,-2.11812500e-01
3.79437500e-09,2.97656250e-01,-2.10984375e-01
3.80437500e-09,3.00343750e-01,-2.09687500e-01
3.81437500e-09,3.03343750e-01,-2.08390625e-01
3.82437500e-09,3.06171875e-01,-2.06765625e-01
3.83437500e-09,3.08968750e-01,-2.05390625e-01
3.84437500e-09,3.11765625e-01,-2.03953125e-01
3.85437500e-09,3.14093750e-01,-2.02875000e-01
3.86437500e-09,3.15343750e-01,-2.01828125e-01
3.87437500e-09,3.15484375e-01,-2.01343750e-01
3.88437500e-09,3.14437500e-01,-2.01078125e-01
3.89437500e-09,3.11656250e-01,-2.01296875e-01
3.90437500e-09,3.06625000e-01,-2.01531250e-01
3.91437500e-09,2.99406250e-01,-2.02234375e-01
3.92437500e-09,2.90140625e-01,-2.02953125e-01
3.93437500e-09,2.78546875e-01,-2.03812500e-01
3.94437500e-09,2.64531250e-01,-2.04281250e-01
3.95437500e-09,2.48468750e-01,-2.04750000e-01
3.96437500e-09,2.30906250e-01,-2.04890625e-01
3.97437500e-09,2.11875000e-01,-2.04765625e-01
3.98437500e-09,1.91625000e-01,-2.04031250e-01
3.99437500e-09,1.70656250e-01,-2.03109375e-01
4.00437500e-09,1.49625000e-01,-2.01859375e-01
4.01437500e-09,1.28515625e-01,-2.00406250e-01
4.02437500e-09,1.07531250e-01,-1.98546875e-01
4.03437500e-09,8.69062500e-02,-1.96656250e-01
4.04437500e-09,6.71093750e-02,-1.94875000e-01
4.05437500e-09,4.78125000e-02,-1.93078125e-01
4.06437500e-09,2.90312500e-02,-1.91156250e-01
4.07437500e-09,1.07500000e-02,-1.89312500e-01
4.08437500e-09,-6.65625000e-03,-1.87843750e-01
4.09437500e-09,-2.36718750e-02,-1.86375000e-01
4.10437500e-09,-4.01562500e-02,-1.84765625e-01
4.11437500e-09,-5.62031250e-02,-1.83078125e-01
4.12437500e-09,-7.12656250e-02,-1.81890625e-01
4.13437500e-09,-8.57656250e-02,-1.80546875e-01
4.14437500e-09,-9.93593750e-02,-1.79031250e-01
4.15437500e-09,-1.12171875e-01,-1.77375000e-01
4.16437500e-09,-1.23593750e-01,-1.76500000e-01
4.17437500e-09,-1.34125000e-01,-1.75531250e-01
4.18437500e-09,-1.43437500e-01,-1.74593750e-01
4.19437500e-09,-1.51890625e-01,-1.73656250e-01
4.20437500e-09,-1.59000000e-01,-1.73843750e-01
4.21437500e-09,-1.65500000e-01,-1.74015625e-01
4.22437500e-09,-1.71187500e-01,-1.74296875e-01
4.23437500e-09,-1.76593750e-01,-1.74453125e-01
4.24437500e-09,-1.81312500e-01,-1.75687500e-01
4.25437500e-09,-1.86078125e-01,-1.76562500e-01
4.26437500e-09,-1.90578125e-01,-1.77125000e-01
4.27437500e-09,-1.95265625e-01,-1.77046875e-01
4.28437500e-09,-1.99531250e-01,-1.77625000e-01
4.29437500e-09,-2.03906250e-01,-1.77343750e-01
4.30437500e-09,-2.07843750e-01,-1.76296875e-01
4.31437500e-09,-2.11671875e-01,-1.74250000e-01
4.32437500e-09,-2.14687500e-01,-1.72796875e-01
4.33437500e-09,-2.17281250e-01,-1.70437500e-01
4.34437500e-09,-2.18953125e-01,-1.67531250e-01
4.35437500e-09,-2.20109375e-01,-1.63968750e-01
4.36437500e-09,-2.20203125e-01,-1.61562500e-01
4.37437500e-09,-2.19812500e-01,-1.58875000e-01
4.38437500e-09,-2.18562500e-01,-1.56328125e-01
4.39437500e-09,-2.17125000e-01,-1.53843750e-01
4.40437500e-09,-2.15093750e-01,-1.53218750e-01
4.41437500e-09,-2.13093750e-01,-1.52859375e-01
4.42437500e-09,-2.10812500e-01,-1.53140625e-01
4.43437500e-09,-2.08937500e-01,-1.53781250e-01
4.44437500e-09,-2.06953125e-01,-1.56453125e-01
4.45437500e-09,-2.05375000e-01,-1.59406250e-01
4.46437500e-09,-2.03703125e-01,-1.62781250e-01
4.47437500e-09,-2.02515625e-01,-1.66234375e-01
4.48437500e-09,-2.01203125e-01,-1.71250000e-01
4.49437500e-09,-2.00140625e-01,-1.75984375e-01
4.50437500e-09,-1.98796875e-01,-1.80515625e-01
4.51437500e-09,-1.97703125e-01,-1.84406250e-01
4.52437500e-09,-1.96390625e-01,-1.89171875e-01
4.53437500e-09,-1.95171875e-01,-1.92890625e-01
4.54437500e-09,-1.93687500e-01,-1.95750000e-01
4.55437500e-09,-1.92453125e-01,-1.97296875e-01
4.56437500e-09,-1.91187500e-01,-1.99203125e-01
4.57437500e-09,-1.90093750e-01,-1.99671875e-01
4.58437500e-09,-1.88906250e-01,-1.98984375e-01
4.59437500e-09,-1.87968750e-01,-1.96937500e-01
4.60437500e-09,-1.87171875e-01,-1.95406250e-01
4.61437500e-09,-1.86437500e-01,-1.92750000e-01
4.62437500e-09,-1.85484375e-01,-1.89453125e-01
4.63437500e-09,-1.84484375e-01,-1.85437500e-01
4.64437500e-09,-1.83578125e-01,-1.82765625e-01
4.65437500e-09,-1.82406250e-01,-1.79812500e-01
4.66437500e-09,-1.80843750e-01,-1.77093750e-01
4.67437500e-09,-1.79000000e-01,-1.74437500e-01
4.68437500e-09,-1.77453125e-01,-1.73812500e-01
4.69437500e-09,-1.75687500e-01,-1.73406250e-01
4.70437500e-09,-1.73734375e-01,-1.73515625e-01
