Ch,Freq (Hz),RMS Fund (V),Fund (dBFS),THD (dB),THD (dBFS),SINAD (dB),ENOB
0,1000.16593933105,2.448637352834,-3.19061072668941,-135.060982927749,-138.251593654439,101.611541450235,17.11663657424
0,2000.57029724121,2.44753380013572,-3.19452616869905,-138.267984606092,-141.462510774791,101.280932462644,17.0623685434124
0,2999.78256225586,2.44572432960296,-3.20095005301112,-135.678577716613,-138.879527769624,93.2126214787773,15.723184639832
0,5000.11444091797,2.43994423017237,-3.22150213449611,-136.084797271373,-139.30629940587,91.9246330193021,15.5126470355147
0,7001.63841247559,2.43134219879316,-3.25217837329863,-135.834946236896,-139.087124610195,94.4475086464911,15.9368250863438
0,10001.4209747314,2.44816582110357,-3.19228352113856,-133.823058801069,-137.015342322207,87.8549408264814,14.8317648417973
0,20005.9413909912,2.31471103141651,-3.67916450200311,-128.503280102493,-132.182444604497,84.1154011019445,14.29145608039
0,49984.4551086426,1.84667049299933,-5.64131193257555,-120.516869441201,-126.158181373777,69.1239279409101,12.1271162580541
0,100023.746490479,1.19023687759772,-9.456432088852,-115.232701301878,-124.68913339073,64.2840467417204,11.9568901711914
