Ch,Freq (Hz),RMS Fund (V),Fund (dBFS),THD (dB),THD (dBFS),SINAD (dB),ENOB
0,1000.16593933105,2.44863871899869,-3.19060588058495,-138.337596618562,-141.528202499147,101.563627089261,17.1086765730641
0,2000.57029724121,2.44753808433939,-3.19451096478737,-138.621887784797,-141.816398749584,101.341381226013,17.0724073406645
0,2999.78256225586,2.44572652259312,-3.2009422647,-137.001003513148,-140.201945777847,92.0717252535093,15.5336657006992
0,5000.11444091797,2.43994850444153,-3.22148691865748,-136.08987707306,-139.311363991717,89.376245134357,15.0893242612981
0,7001.63841247559,2.43134075213256,-3.25218354144734,-135.508098678954,-138.760282220402,91.0860394196767,15.3784423523462
0,10001.4209747314,2.44816324514131,-3.19229266044419,-133.864491560618,-137.056784221062,88.5183734959901,14.9419711223313
0,20005.9413909912,2.31471195404279,-3.67916103987399,-128.622798573558,-132.301959613432,79.9408628582793,13.5980106143112
0,49984.4551086426,1.84666902978928,-5.64131881484616,-120.500261849437,-126.141580664284,67.48411462753,11.8547231631854
0,100023.746490479,1.19023384944166,-9.45645418719501,-115.115085980339,-124.571540167534,60.909643548267,11.3963617500767
