Ch,Freq (Hz),RMS Fund (V),Fund (dBFS),THD (dB),THD (dBFS),SINAD (dB),ENOB
0,1000.16593933105,1.73582196090631,-6.17899655844567,-138.616520558817,-144.795517117263,98.9713892585416,17.1744826938517
0,2000.57029724121,1.7350414618055,-6.18290298076247,-140.818421691078,-147.00132467184,98.806934369154,17.1478135132752
0,2999.78256225586,1.7337600483021,-6.18932030775286,-139.337822812418,-145.52714312017,92.5378602117752,16.107505069689
0,5000.11444091797,1.72966592752375,-6.20985552233968,-137.223776031272,-143.433631553612,89.9793199573332,15.6859095481184
0,7001.63841247559,1.72356131570978,-6.24056536910036,-136.995636767291,-143.236202136391,89.5931321770043,15.6268600574925
0,10001.4209747314,1.71080807831746,-6.30507428411792,-134.476181902994,-140.781256187112,89.1142157532549,15.5580216008925
0,20005.9413909912,1.64088704890871,-6.66752638499625,-129.55601226217,-136.223538647166,83.926792969006,14.7565314541532
0,49984.4551086426,1.30908661380861,-8.62973249081933,-124.154273193532,-132.784005684351,66.0248287248908,12.1087310989552
0,100023.746490479,0.843735645022038,-12.4449721902649,-117.537861790433,-129.982833980698,59.6263743343236,11.6796256685363
